"ID","TIPO","ANO_LETIVO","PERIODO","CODIGO","TURNOS","N_AULAS","HORAS_TURNO"
16966,"TP","2001/2002","2S","EIC2200",4,,1
16967,"T","2001/2002","2S","EIC2201",1,,2
16968,"TP","2001/2002","2S","EIC2201",4,,2
16969,"T","2001/2002","2S","EIC2202",1,,2
16970,"TP","2001/2002","2S","EIC2202",4,,2
16971,"T","2001/2002","2S","EIC2203",1,,3
16972,"TP","2001/2002","2S","EIC2203",4,,1
16973,"T","2001/2002","2S","EIC2204",1,,1.5
16974,"TP","2001/2002","2S","EIC2204",4,,1
16975,"P","2001/2002","2S","EIC2205",4,,3
16976,"T","2001/2002","2S","EIC2205",1,,1
16977,"T","2001/2002","1S","EIC3100",1,,2
16978,"TP","2001/2002","1S","EIC3100",4,,1
16979,"T","2001/2002","1S","EIC3101",1,,3
16980,"TP","2001/2002","1S","EIC3101",4,,1
16981,"T","2001/2002","1S","EIC3102",1,,3
16982,"TP","2001/2002","1S","EIC3102",4,,1
16983,"T","2001/2002","1S","EIC3103",1,,3
16984,"TP","2001/2002","1S","EIC3103",4,,1
16985,"T","2001/2002","1S","EIC3104",1,,3
16986,"TP","2001/2002","1S","EIC3104",3,,1
16987,"P","2001/2002","1S","EIC3105",4,,3
16988,"T","2001/2002","1S","EIC3105",1,,1
16989,"T","2001/2002","2S","EIC3200",1,,3
16990,"TP","2001/2002","2S","EIC3200",4,,1
16991,"T","2001/2002","2S","EIC3201",1,,3
16992,"TP","2001/2002","2S","EIC3201",4,,1
16993,"T","2001/2002","2S","EIC3202",1,,3
16994,"TP","2001/2002","2S","EIC3202",4,,1
16995,"T","2001/2002","2S","EIC3203",1,,3
16996,"TP","2001/2002","2S","EIC3203",4,,1
16997,"T","2001/2002","2S","EIC3204",1,,3
16998,"TP","2001/2002","2S","EIC3204",4,,1
16999,"P","2001/2002","2S","EIC3205",4,,3
17000,"T","2001/2002","2S","EIC3205",1,,1
17001,"T","2001/2002","1S","EIC4100",1,,3
17002,"TP","2001/2002","1S","EIC4100",2,,1
17003,"T","2001/2002","1S","EIC4101",1,,2
17004,"TP","2001/2002","1S","EIC4101",3,,2
17005,"T","2001/2002","1S","EIC4102",1,,3
17006,"TP","2001/2002","1S","EIC4102",3,,1
17007,"T","2001/2002","1S","EIC4103",1,,3
17008,"TP","2001/2002","1S","EIC4103",2,,1
17009,"T","2001/2002","1S","EIC4104",1,,3
17010,"P","2001/2002","1S","EIC4104",2,,1
17011,"T","2001/2002","1S","EIC4105",1,,1
17012,"P","2001/2002","1S","EIC4105",2,,3
17013,"T","2001/2002","2S","EIC4200",1,,3
17014,"TP","2001/2002","2S","EIC4200",3,,1
17015,"T","2001/2002","2S","EIC4201",1,,3
17016,"T","2001/2002","2S","EIC4202",1,,3
17017,"TP","2001/2002","2S","EIC4202",2,,1
17018,"T","2001/2002","2S","EIC4203",1,,1
17019,"P","2001/2002","2S","EIC4203",2,,3
17020,"T","2001/2002","2S","EIC4204",1,,3
17021,"TP","2001/2002","2S","EIC4204",2,,1
17022,"T","2001/2002","2S","EIC4205",1,,3
17023,"TP","2001/2002","2S","EIC4205",5,,1
17024,"T","2001/2002","2S","EIC4206",1,,3
17025,"TP","2001/2002","2S","EIC4206",2,,1
17026,"T","2001/2002","1S","EIC5100",1,,2
17028,"T","2001/2002","1S","EIC5101",1,,3
17029,"TP","2001/2002","1S","EIC5101",1,,1
17030,"P","2001/2002","1S","EIC5102",2,,3
17031,"TP","2001/2002","1S","EIC5103",1,,1
17032,"T","2001/2002","1S","EIC5104",1,,3
17033,"TP","2001/2002","1S","EIC5104",1,,1
17034,"T","2001/2002","1S","EIC5105",1,,3
17035,"TP","2001/2002","1S","EIC5105",1,,1
17036,"T","2001/2002","1S","EIC5106",1,,3
17037,"P","2001/2002","1S","EIC5106",1,,
17038,"TP","2001/2002","A","EMG1001",2,,3
17042,"TP","2001/2002","1S","EMG1103",4,,2
17043,"T","2001/2002","1S","EMG1103",1,,3
17045,"T","2001/2002","1S","EMG1104",1,,3
17046,"TP","2001/2002","1S","EMG1104",3,,2
17048,"T","2001/2002","1S","EMG1105",1,,2
17049,"T","2001/2002","1S","EMG1106",1,,3
17050,"TP","2001/2002","1S","EMG1106",2,,2
17052,"T","2001/2002","2S","EMG1202",1,,3
20490,"T","2002/2003","1S","EIC4207",1,1,2
20491,"P","2002/2003","1S","EIC4207",3,1,4
20492,"T","2002/2003","2S","EIC4208",1,2,3
20493,"TP","2002/2003","2S","EIC4208",1,1,1
20494,"T","2002/2003","2S","EIC4209",1,2,3
20495,"TP","2002/2003","2S","EIC4209",1,1,1
20500,"T","2002/2003","2S","EIC4212",1,2,3
20501,"TP","2002/2003","2S","EIC4212",1,1,1
20504,"T","2002/2003","2S","EIC4214",1,1,3
20505,"TP","2002/2003","2S","EIC4214",1,1,1
20506,"T","2002/2003","2S","EIC5106",1,1,3
20507,"TP","2002/2003","2S","EIC5106",1,1,1
20508,"T","2002/2003","1S","EIC5107",1,2,3
20509,"TP","2002/2003","1S","EIC5107",1,1,1
20510,"T","2002/2003","1S","EIC5108",1,2,3
20511,"TP","2002/2003","1S","EIC5108",1,1,1
20512,"T","2002/2003","1S","EIC5109",1,2,3
20513,"TP","2002/2003","1S","EIC5109",1,1,1
20514,"T","2002/2003","1S","EIC5110",1,2,3
20515,"TP","2002/2003","1S","EIC5110",1,1,1
20518,"T","2002/2003","1S","EIC5112",1,2,3
20519,"TP","2002/2003","1S","EIC5112",1,2,1
20520,"T","2002/2003","1S","EIC5113",1,2,3
20521,"TP","2002/2003","1S","EIC5113",1,1,1
20524,"T","2002/2003","2S","EIC5202",0,,1
20529,"TP","2002/2003","1S","EM1549",1,1,2
20528,"T","2002/2003","1S","EM1549",1,1,2
20574,"T","2002/2003","1S","EIC5102",1,1,1
20648,"T","2002/2003","1S","MEM152",1,1,
20538,"T","2002/2003","1S","MMI1202",1,,3
20539,"T","2002/2003","1S","MMI1102",1,,3
20541,"T","2002/2003","1S","MMI1203",1,,3
20542,"T","2002/2003","1S","MMI1201",1,,3
20707,"T","2002/2003","1S","MEM136",1,,
20546,"T","2002/2003","1S","GEI306",1,,
20547,"T","2002/2003","2S","GEI406",1,,
20548,"T","2002/2003","2S","GEI407",1,2,
20549,"T","2002/2003","1S","GEI506",1,,
20550,"T","2002/2003","2S","MMI1204",1,,3
20649,"T","2002/2003","1S","MEM154",1,1,
20553,"T","2002/2003","2S","MCE100",1,1,2
20650,"T","2002/2003","1S","MEM159",1,1,
20651,"T","2002/2003","1S","MEM160",1,1,
20559,"T","2002/2003","1S","MMI1103",1,,3
20573,"P","2002/2003","1S","GEI2414",1,,2
20618,"T","2002/2003","1S","MCE103",1,1,2
20619,"T","2002/2003","2S","MCE106",1,1,2
20617,"T","2002/2003","1S","MCE101",1,1,2
20620,"T","2002/2003","1S","MCE108",1,1,2
20569,"T","2002/2003","2S","MEEC1089",1,2,
19031,"T","2002/2003","1S","EC2104",2,2,3
19032,"P","2002/2003","1S","EC2104",10,1,3
19033,"T","2002/2003","1S","EC2105",2,2,2
19034,"P","2002/2003","1S","EC2105",10,1,1
19035,"TP","2002/2003","1S","EC2105",10,,1
19036,"T","2002/2003","1S","EC2106",2,1,1
19037,"T","2002/2003","2S","EC2207",2,2,2
19038,"P","2002/2003","2S","EC2207",10,1,1
19039,"TP","2002/2003","2S","EC2207",10,1,1
19040,"T","2002/2003","2S","EC2208",2,3,3
19041,"P","2002/2003","2S","EC2208",10,2,4
19042,"T","2002/2003","2S","EC2209",2,2,4
19043,"P","2002/2003","2S","EC2209",14,1,2
19044,"T","2002/2003","2S","EC2210",1,2,2
19045,"P","2002/2003","2S","EC2210",9,,1
19046,"TP","2002/2003","2S","EC2210",9,1,1
19047,"T","2002/2003","2S","EC2211",2,2,2
19048,"TP","2002/2003","2S","EC2211",8,2,2
19049,"P","2002/2003","2S","EC2211",8,,2
19050,"T","2002/2003","2S","EC2212",2,2,2
19051,"T","2002/2003","1S","EC3101",2,2,2
19052,"P","2002/2003","1S","EC3101",9,1,1
19053,"TP","2002/2003","1S","EC3101",9,,1
19054,"T","2002/2003","1S","EC3102",2,3,3
19055,"P","2002/2003","1S","EC3102",9,2,1
19056,"TP","2002/2003","1S","EC3102",9,,2
19057,"T","2002/2003","1S","EC3103",2,2,2
19058,"P","2002/2003","1S","EC3103",9,1,1
19059,"TP","2002/2003","1S","EC3103",9,,1
19060,"T","2002/2003","1S","EC3104",1,2,2
19061,"TP","2002/2003","1S","EC3104",8,1,3
19062,"T","2002/2003","1S","EC3105",1,1,2
19063,"TP","2002/2003","1S","EC3105",8,,1
19064,"P","2002/2003","1S","EC3105",8,1,1
19066,"T","2002/2003","2S","EC3207",2,2,2
19067,"P","2002/2003","2S","EC3207",9,1,1
19068,"TP","2002/2003","2S","EC3207",9,1,1
19069,"T","2002/2003","2S","EC3208",2,3,3
19070,"TP","2002/2003","2S","EC3208",10,,2
19071,"P","2002/2003","2S","EC3208",10,1,1
19072,"T","2002/2003","2S","EC3209",2,2,2
19073,"P","2002/2003","2S","EC3209",9,1,1
19074,"TP","2002/2003","2S","EC3209",9,,1
19075,"T","2002/2003","2S","EC3210",1,2,2
19076,"TP","2002/2003","2S","EC3210",8,1,3
19077,"T","2002/2003","2S","EC3211",1,2,2
19078,"TP","2002/2003","2S","EC3211",8,1,1
19079,"P","2002/2003","2S","EC3211",8,,1
19080,"T","2002/2003","2S","EC3212",2,2,2
19081,"P","2002/2003","2S","EC3212",8,1,1
19082,"TP","2002/2003","2S","EC3212",8,1,1
19083,"T","2002/2003","1S","EC4101",2,3,3
19084,"P","2002/2003","1S","EC4101",9,2,2
19085,"TP","2002/2003","1S","EC4101",9,,1
19086,"T","2002/2003","1S","EC4102",2,3,4
19087,"P","2002/2003","1S","EC4102",10,1,2
19088,"T","2002/2003","1S","EC4103",2,3,3
19089,"P","2002/2003","1S","EC4103",9,1,1
19090,"TP","2002/2003","1S","EC4103",9,,1
19091,"T","2002/2003","1S","EC4104",1,3,3
19092,"P","2002/2003","1S","EC4104",8,1,1
19093,"TP","2002/2003","1S","EC4104",8,,2
19094,"T","2002/2003","1S","EC4105",1,1,1
19095,"TP","2002/2003","1S","EC4105",7,1,2
19096,"T","2002/2003","1S","EC4106",2,1,1
19097,"P","2002/2003","1S","EC4106",8,1,1
19098,"TP","2002/2003","1S","EC4106",8,,1
19099,"T","2002/2003","2S","EC4207",2,2,2
19100,"TP","2002/2003","2S","EC4207",8,1,2
19101,"T","2002/2003","2S","EC4208",2,3,4
19102,"P","2002/2003","2S","EC4208",11,1,2
19103,"T","2002/2003","2S","EC4209",2,3,3
19104,"P","2002/2003","2S","EC4209",9,1,1
19105,"TP","2002/2003","2S","EC4209",9,,1
19106,"T","2002/2003","2S","EC4210",1,3,3
19107,"P","2002/2003","2S","EC4210",8,1,1
19108,"TP","2002/2003","2S","EC4210",8,,2
19109,"T","2002/2003","2S","EC4211",1,1,1
19110,"TP","2002/2003","2S","EC4211",7,1,2
19111,"T","2002/2003","2S","EC4212",1,1,1
19112,"TP","2002/2003","2S","EC4212",8,1,2
19113,"T","2002/2003","1S","EC5101",1,2,2
19114,"TP","2002/2003","1S","EC5101",3,1,2
19115,"T","2002/2003","1S","EC5102",1,2,2
19116,"TP","2002/2003","1S","EC5102",3,1,2
19117,"T","2002/2003","1S","EC5103",1,2,2
19118,"TP","2002/2003","1S","EC5103",3,1,2
19119,"TP","2002/2003","1S","EC5104",5,2,6
19120,"T","2002/2003","1S","EC5109",1,2,2
19121,"TP","2002/2003","1S","EC5109",2,1,2
19122,"T","2002/2003","1S","EC5110",1,2,2
19123,"TP","2002/2003","1S","EC5110",2,1,2
19124,"T","2002/2003","1S","EC5111",1,2,2
19125,"TP","2002/2003","1S","EC5111",2,1,2
19126,"TP","2002/2003","1S","EC5112",4,3,6
19127,"T","2002/2003","1S","EC5117",1,1,2
19128,"TP","2002/2003","1S","EC5117",1,1,2
19129,"T","2002/2003","1S","EC5118",1,1,2
19130,"TP","2002/2003","1S","EC5118",1,1,2
19131,"T","2002/2003","1S","EC5119",1,1,2
19132,"TP","2002/2003","1S","EC5119",1,1,2
19133,"TP","2002/2003","1S","EC5120",2,2,6
19134,"T","2002/2003","1S","EC5125",1,1,2
19135,"TP","2002/2003","1S","EC5125",1,1,2
19136,"T","2002/2003","1S","EC5126",1,1,2
19137,"TP","2002/2003","1S","EC5126",1,1,2
19138,"TP","2002/2003","1S","EC5128",2,2,6
19139,"T","2002/2003","1S","EC5133",1,1,2
19140,"TP","2002/2003","1S","EC5133",1,1,2
19141,"TP","2002/2003","1S","EC5136",1,3,6
19142,"T","2002/2003","1S","EC5137",1,1,2
19143,"TP","2002/2003","1S","EC5137",1,1,2
19144,"T","2002/2003","1S","EC5139",1,1,2
19145,"TP","2002/2003","1S","EC5139",1,1,2
19146,"T","2002/2003","1S","EC5141",1,2,2
19147,"TP","2002/2003","1S","EC5141",1,1,2
19148,"T","2002/2003","1S","EC5142",1,2,2
19149,"TP","2002/2003","1S","EC5142",1,1,2
19150,"T","2002/2003","1S","EC5143",1,2,2
19151,"TP","2002/2003","1S","EC5143",1,1,2
19152,"TP","2002/2003","1S","EC5144",1,2,6
19153,"T","2002/2003","1S","EC5149",1,1,2
19154,"P","2002/2003","1S","EC5149",1,1,1
19155,"TP","2002/2003","1S","EC5149",1,,1
19159,"T","2002/2003","1S","EC5151",1,1,2
19160,"P","2002/2003","1S","EC5151",2,1,1
19161,"TP","2002/2003","1S","EC5151",2,,1
19162,"T","2002/2003","1S","EC5152",1,,2
19163,"P","2002/2003","1S","EC5152",1,1,1
19164,"TP","2002/2003","1S","EC5152",1,,1
19165,"T","2002/2003","1S","EC5155",1,1,2
19166,"P","2002/2003","1S","EC5155",1,1,1
19167,"TP","2002/2003","1S","EC5155",1,,1
19168,"T","2002/2003","1S","EC5157",1,,2
19169,"P","2002/2003","1S","EC5157",1,,1
19170,"TP","2002/2003","1S","EC5157",1,1,1
19171,"T","2002/2003","1S","EC5160",1,1,2
19172,"TP","2002/2003","1S","EC5160",1,,1
19173,"P","2002/2003","1S","EC5160",1,1,1
19174,"T","2002/2003","1S","EC5165",1,,2
19175,"P","2002/2003","1S","EC5165",1,,1
19176,"TP","2002/2003","1S","EC5165",1,1,1
19177,"T","2002/2003","1S","EC5166",2,,2
19178,"P","2002/2003","1S","EC5166",2,,1
19179,"TP","2002/2003","1S","EC5166",2,1,1
19180,"P","2002/2003","1S","EC5168",1,,1
19181,"T","2002/2003","1S","EC5168",1,,2
19182,"TP","2002/2003","1S","EC5168",1,1,1
19183,"T","2002/2003","1S","EC5169",1,1,2
19184,"P","2002/2003","1S","EC5169",1,,1
19185,"TP","2002/2003","1S","EC5169",1,1,1
19186,"T","2002/2003","2S","EC5205",1,2,2
19187,"TP","2002/2003","2S","EC5205",3,1,2
19188,"T","2002/2003","2S","EC5206",1,2,2
19189,"TP","2002/2003","2S","EC5206",3,1,2
19190,"T","2002/2003","2S","EC5207",1,2,2
19191,"TP","2002/2003","2S","EC5207",3,1,2
19192,"TP","2002/2003","2S","EC5208",5,2,6
19193,"T","2002/2003","2S","EC5213",1,1,2
19194,"TP","2002/2003","2S","EC5213",2,1,2
19195,"T","2002/2003","2S","EC5214",1,1,2
19196,"TP","2002/2003","2S","EC5214",2,1,2
19197,"T","2002/2003","2S","EC5215",1,1,2
19198,"TP","2002/2003","2S","EC5215",2,1,2
19199,"TP","2002/2003","2S","EC5216",4,4,6
19200,"T","2002/2003","2S","EC5221",1,2,2
19201,"TP","2002/2003","2S","EC5221",1,1,2
19202,"T","2002/2003","2S","EC5222",1,1,2
19203,"TP","2002/2003","2S","EC5222",1,1,2
19204,"T","2002/2003","2S","EC5223",1,1,2
19205,"TP","2002/2003","2S","EC5223",1,1,2
19206,"TP","2002/2003","2S","EC5224",2,2,6
19207,"T","2002/2003","2S","EC5230",1,1,2
19208,"TP","2002/2003","2S","EC5230",1,1,2
19209,"TP","2002/2003","2S","EC5232",2,2,6
19210,"T","2002/2003","2S","EC5237",1,1,2
19211,"TP","2002/2003","2S","EC5237",1,1,2
19212,"TP","2002/2003","2S","EC5240",1,2,6
19213,"T","2002/2003","2S","EC5241",1,2,2
19214,"TP","2002/2003","2S","EC5241",1,1,2
19215,"T","2002/2003","1S","EC5242",1,1,2
19216,"TP","2002/2003","1S","EC5242",1,1,2
19217,"T","2002/2003","2S","EC5243",1,1,2
19218,"TP","2002/2003","2S","EC5243",1,1,2
19219,"T","2002/2003","2S","EC5245",1,2,2
19220,"TP","2002/2003","2S","EC5245",1,1,2
19221,"T","2002/2003","2S","EC5246",1,2,2
19222,"TP","2002/2003","2S","EC5246",1,1,2
19223,"T","2002/2003","2S","EC5247",1,2,2
19224,"TP","2002/2003","2S","EC5247",1,1,2
19225,"TP","2002/2003","2S","EC5248",1,2,6
19229,"T","2002/2003","2S","EC5265",1,1,2
19230,"P","2002/2003","2S","EC5265",1,,1
19231,"TP","2002/2003","2S","EC5265",1,1,1
19232,"T","2002/2003","2S","EC5268",1,1,2
19233,"P","2002/2003","2S","EC5268",1,1,1
19234,"TP","2002/2003","2S","EC5268",1,1,1
19235,"T","2002/2003","2S","EC5271",1,1,2
19236,"P","2002/2003","2S","EC5271",1,,1
19237,"TP","2002/2003","2S","EC5271",1,1,1
19238,"T","2002/2003","2S","EC5272",1,1,2
19239,"P","2002/2003","2S","EC5272",1,,1
19240,"TP","2002/2003","2S","EC5272",1,1,1
19241,"T","2002/2003","2S","EC5273",2,1,2
19242,"P","2002/2003","2S","EC5273",2,,1
19243,"TP","2002/2003","2S","EC5273",2,1,1
19244,"T","2002/2003","2S","EC5274",1,1,2
19245,"P","2002/2003","2S","EC5274",1,1,1
19246,"TP","2002/2003","2S","EC5274",1,,1
19247,"T","2002/2003","2S","EC5275",1,1,2
19248,"P","2002/2003","2S","EC5275",1,,1
19249,"TP","2002/2003","2S","EC5275",1,1,1
19250,"T","2002/2003","2S","EC5278",1,1,2
19251,"P","2002/2003","2S","EC5278",1,,1
19252,"TP","2002/2003","2S","EC5278",1,1,1
19253,"T","2002/2003","2S","EC5280",1,1,2
19254,"P","2002/2003","2S","EC5280",1,,1
19255,"TP","2002/2003","2S","EC5280",1,1,1
19256,"T","2002/2003","2S","EC5281",1,1,2
19257,"P","2002/2003","2S","EC5281",1,,1
19258,"TP","2002/2003","2S","EC5281",1,1,1
19259,"T","2002/2003","2S","EC5282",1,,2
19260,"P","2002/2003","2S","EC5282",1,,1
19261,"TP","2002/2003","2S","EC5282",1,1,1
19262,"T","2002/2003","1S","EC5162",1,1,2
19263,"T","2002/2003","2S","EC5229",1,1,2
19264,"TP","2002/2003","2S","EC5229",1,1,2
19265,"T","2002/2003","2S","EC5138",1,2,2
19266,"TP","2002/2003","2S","EC5138",1,1,2
19267,"TP","2002/2003","1S","EC5162",1,,1
19268,"P","2002/2003","1S","EC5162",1,1,1
19273,"T","2002/2003","2S","EC5283",1,1,2
19270,"TP","2002/2003","1S","EC2106",7,1,2
19274,"TP","2002/2003","2S","EC5283",1,1,1
19275,"P","2002/2003","2S","EC5283",1,,1
19276,"T","2002/2003","1S","EQ100",1,3,2
19277,"TP","2002/2003","1S","EQ100",4,1,4
19278,"T","2002/2003","1S","EQ101",1,2,2
19279,"TP","2002/2003","1S","EQ101",5,1,4
19280,"T","2002/2003","1S","EQ102",1,2,2
19281,"TP","2002/2003","1S","EQ102",4,2,4
19282,"P","2002/2003","1S","EQ103",4,1,5
19283,"T","2002/2003","1S","EQ103",2,1,1
19284,"T","2002/2003","1S","EQ104",1,2,2
19285,"TP","2002/2003","1S","EQ104",3,1,2
19286,"T","2002/2003","2S","EQ105",1,4,2
19287,"TP","2002/2003","2S","EQ105",4,1,4
19288,"T","2002/2003","2S","EQ106",1,2,2
19289,"TP","2002/2003","2S","EQ106",4,1,2
19292,"P","2002/2003","2S","EQ108",3,1,5
19293,"T","2002/2003","2S","EQ108",1,2,1
19294,"TP","2002/2003","2S","EQ109",5,1,3
19295,"T","2002/2003","2S","EQ109",1,2,2
19296,"T","2002/2003","1S","EQ201",1,2,2
19297,"TP","2002/2003","1S","EQ201",4,1,3
19298,"T","2002/2003","1S","EQ202",1,2,2
19299,"TP","2002/2003","1S","EQ202",4,1,2
19300,"P","2002/2003","1S","EQ203",4,1,3
19301,"T","2002/2003","1S","EQ203",2,2,2
19302,"T","2002/2003","1S","EQ205",1,2,2
19303,"TP","2002/2003","1S","EQ205",4,1,2
19304,"T","2002/2003","2S","EQ206",1,3,2
19305,"TP","2002/2003","2S","EQ206",2,1,3
19306,"T","2002/2003","2S","EQ207",1,3,2
19307,"TP","2002/2003","2S","EQ207",1,1,4
19308,"T","2002/2003","2S","EQ208",1,3,2
19309,"TP","2002/2003","2S","EQ208",2,1,2
19310,"P","2002/2003","2S","EQ209",5,5,6
19311,"T","2002/2003","1S","EQ222",1,1,2
19312,"TP","2002/2003","1S","EQ222",3,2,2
19313,"T","2002/2003","2S","EQ223",1,3,2
19314,"TP","2002/2003","2S","EQ223",6,1,2
19315,"T","2002/2003","1S","EQ224",1,2,2
19316,"TP","2002/2003","1S","EQ224",4,1,3
19317,"T","2002/2003","1S","EQ300",1,2,2
19318,"TP","2002/2003","1S","EQ300",5,1,2
19319,"T","2002/2003","1S","EQ301",1,2,2
19320,"TP","2002/2003","1S","EQ301",5,1,3
19321,"T","2002/2003","1S","EQ303",1,2,2
19322,"TP","2002/2003","1S","EQ303",5,1,2
19323,"P","2002/2003","1S","EQ304",5,5,6
19324,"T","2002/2003","2S","EQ305",1,2,2
19325,"TP","2002/2003","2S","EQ305",4,1,2
19326,"T","2002/2003","2S","EQ306",1,2,2
19327,"TP","2002/2003","2S","EQ306",4,1,2
19328,"T","2002/2003","2S","EQ307",1,2,2
19329,"TP","2002/2003","2S","EQ307",4,1,2
19330,"T","2002/2003","2S","EQ308",1,2,1
19331,"TP","2002/2003","2S","EQ308",2,1,2
19334,"P","2002/2003","2S","EQ310",4,4,6
19335,"T","2002/2003","1S","EQ324",1,2,2
19336,"TP","2002/2003","1S","EQ324",5,1,3
19337,"T","2002/2003","1S","EQ400",1,2,2
19338,"TP","2002/2003","1S","EQ400",3,1,2
19339,"T","2002/2003","1S","EQ401",1,2,2
19340,"TP","2002/2003","1S","EQ401",3,1,2
19341,"T","2002/2003","1S","EQ402",1,2,2
19342,"TP","2002/2003","1S","EQ402",3,1,2
19343,"P","2002/2003","1S","EQ403",5,4,6
19344,"T","2002/2003","2S","EQ405",1,2,2
19345,"TP","2002/2003","2S","EQ405",2,1,2
19346,"T","2002/2003","2S","EQ406",1,2,2
19347,"TP","2002/2003","2S","EQ406",3,1,2
19350,"P","2002/2003","2S","EQ408",5,5,6
19351,"T","2002/2003","2S","EQ409",1,2,2
19352,"TP","2002/2003","2S","EQ409",3,1,2
19353,"TP","2002/2003","1S","EQ410",1,2,2
19354,"TP","2002/2003","1S","EQ412",1,1,2
19355,"T","2002/2003","2S","EQ417",1,1,2
19356,"TP","2002/2003","2S","EQ417",1,1,2
19357,"T","2002/2003","2S","EQ418",1,1,2
19358,"TP","2002/2003","2S","EQ418",1,1,2
19359,"T","2002/2003","2S","EQ419",1,1,2
19360,"TP","2002/2003","2S","EQ419",1,1,2
19361,"T","2002/2003","2S","EQ420",1,1,2
19362,"TP","2002/2003","2S","EQ420",1,1,2
19363,"TP","2002/2003","A","EQ500",5,3,3
19364,"T","2002/2003","A","EQ501",1,2,1
19365,"T","2002/2003","1S","EQ503",1,1,2
19366,"TP","2002/2003","1S","EQ504",1,1,2
19367,"TP","2002/2003","1S","EQ505",1,,2
19368,"TP","2002/2003","1S","EQ506",1,1,2
19369,"TP","2002/2003","1S","EQ507",1,1,2
19370,"T","2002/2003","2S","EQ511",1,2,2
19371,"T","2002/2003","2S","EQ512",1,1,2
19372,"TP","2002/2003","2S","EQ512",1,,2
19373,"T","2002/2003","2S","EQ513",1,1,2
19374,"TP","2002/2003","2S","EQ513",1,1,2
19375,"T","2002/2003","2S","EQ514",1,1,2
19376,"TP","2002/2003","2S","EQ514",1,1,2
19377,"T","2002/2003","2S","EQ515",1,1,2
19378,"TP","2002/2003","2S","EQ515",1,1,2
19379,"T","2002/2003","1S","EQ410",1,1,2
19380,"T","2002/2003","1S","EQ412",1,1,2
19381,"T","2002/2003","1S","EQ413",1,1,2
19382,"T","2002/2003","1S","EQ414",1,1,2
19383,"T","2002/2003","1S","EQ416",1,1,2
19384,"T","2002/2003","1S","EQ504",1,1,2
19385,"T","2002/2003","1S","EQ505",1,,2
19386,"T","2002/2003","1S","EQ506",1,1,2
19387,"T","2002/2003","1S","EQ507",1,1,2
19388,"T","2002/2003","1S","EQ508",1,1,2
19389,"T","2002/2003","1S","EQ510",1,1,2
19390,"TP","2002/2003","1S","EQ416",1,1,2
19391,"TP","2002/2003","1S","EQ510",1,1,2
19392,"TP","2002/2003","1S","EQ413",1,1,2
19393,"T","2002/2003","2S","EQ423",1,1,2
19394,"T","2002/2003","2S","EQ518",1,1,2
19395,"TP","2002/2003","2S","EQ423",1,1,2
19396,"TP","2002/2003","2S","EQ518",1,,2
19398,"TP","2002/2003","1S","EQ414",1,1,2
19399,"TP","2002/2003","A","EQ501",1,1,2
19400,"TP","2002/2003","1S","EQ503",1,1,2
19401,"TP","2002/2003","1S","EQ508",1,1,2
19402,"T","2002/2003","1S","EQ411",1,1,2
19403,"TP","2002/2003","1S","EQ411",1,1,2
19404,"TP","2002/2003","2S","EQ511",1,1,2
19405,"T","2002/2003","2S","EQ516",1,1,2
19406,"TP","2002/2003","2S","EQ516",1,1,2
19407,"T","2002/2003","A","EQ500",1,2,1
19412,"T","2002/2003","1S","MEST115",1,1,2.5
19413,"T","2002/2003","1S","MEST200",2,1,2.5
19414,"T","2002/2003","1S","MEST201",2,1,2.5
19415,"T","2002/2003","2S","MEST208",1,1,2
19416,"T","2002/2003","2S","MEST209",1,1,2
19418,"T","2002/2003","2S","MEST211",1,1,2
19419,"T","2002/2003","2S","MEST212",1,1,2
19421,"T","2002/2003","2S","MEST302",1,1,2
19422,"T","2002/2003","2S","MEST314",1,1,2
19423,"P","2002/2003","2S","EM103",8,2,3
19424,"T","2002/2003","2S","EM103",2,1,1
19425,"P","2002/2003","1S","EM104",8,1,1
19426,"T","2002/2003","1S","EM104",1,2,2
19427,"TP","2002/2003","2S","EM106",2,1,2
19428,"P","2002/2003","2S","EM106",10,1,2
19431,"P","2002/2003","1S","EM114",5,2,5
19432,"T","2002/2003","1S","EM114",2,2,2
19433,"P","2002/2003","1S","EM125",9,1,2
19434,"TP","2002/2003","1S","EM126",9,1,2
19435,"T","2002/2003","1S","EM126",3,3,3
19436,"P","2002/2003","2S","EM127",8,1,2
19437,"TP","2002/2003","2S","EM127",2,3,3
19438,"TP","2002/2003","2S","EM128",10,1,2
19439,"T","2002/2003","2S","EM128",2,3,3
19440,"P","2002/2003","1S","EM132",7,1,3
19441,"P","2002/2003","2S","EM133",8,1,3
19442,"P","2002/2003","1S","EM203",10,1,2
19443,"T","2002/2003","1S","EM203",2,3,3
19444,"TP","2002/2003","1S","EM204",5,2,4
19445,"TP","2002/2003","2S","EM205",7,2,5
19446,"P","2002/2003","2S","EM206",8,1,2
19447,"T","2002/2003","2S","EM206",1,2,2
19448,"P","2002/2003","1S","EM207",8,1,2
19449,"T","2002/2003","1S","EM207",2,2,2
19450,"P","2002/2003","2S","EM208",9,1,2
19451,"T","2002/2003","2S","EM208",2,2,2
19452,"P","2002/2003","2S","EM217",7,1,2
19453,"T","2002/2003","2S","EM217",2,1,2
19454,"P","2002/2003","1S","EM223",8,1,2
19455,"P","2002/2003","2S","EM224",9,1,2
19456,"P","2002/2003","1S","EM228",7,1,2
